,StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,pixels
17119,1.2.826.0.1.3680043.26990,147,512,512,0.625,-84.5,-61.1,-89.685,0.0,0.0,0.0,0.0,0.34130501974919597,0.6586949792199825,0.0,9701
17120,1.2.826.0.1.3680043.26990,148,512,512,0.625,-84.5,-61.1,-90.31,0.0,0.0,0.0,0.0,0.34130501974919597,0.6586949792199825,0.0,9701
17121,1.2.826.0.1.3680043.26990,149,512,512,0.625,-84.5,-61.1,-90.935,0.0,0.0,0.0,0.0,0.28669116116892107,0.7133088378104625,0.0,9798
17122,1.2.826.0.1.3680043.26990,150,512,512,0.625,-84.5,-61.1,-91.56,0.0,0.0,0.0,0.0,0.28669116116892107,0.7133088378104625,0.0,9798
17123,1.2.826.0.1.3680043.26990,151,512,512,0.625,-84.5,-61.1,-92.185,0.0,0.0,0.0,0.0,0.24502768070019718,0.7549723182745824,0.0,9754
17124,1.2.826.0.1.3680043.26990,152,512,512,0.625,-84.5,-61.1,-92.81,0.0,0.0,0.0,0.0,0.2449251586580632,0.7550748403167165,0.0,9754
17125,1.2.826.0.1.3680043.26990,153,512,512,0.625,-84.5,-61.1,-93.435,0.0,0.0,0.0,0.0,0.21717973107248523,0.7068655445817565,0.07595472328789303,9453
17126,1.2.826.0.1.3680043.26990,154,512,512,0.625,-84.5,-61.1,-94.06,0.0,0.0,0.0,0.0,0.21717973107248523,0.6972389710174136,0.08558129685223602,9453
17127,1.2.826.0.1.3680043.26990,155,512,512,0.625,-84.5,-61.1,-94.685,0.0,0.0,0.0,0.0,0.14633257389855803,0.5364009106729832,0.31726651451729704,10975
17128,1.2.826.0.1.3680043.26990,156,512,512,0.625,-84.5,-61.1,-95.31,0.0,0.0,0.0,0.0,0.14596810920640718,0.536765375365134,0.31726651451729704,10975
17129,1.2.826.0.1.3680043.26990,157,512,512,0.625,-84.5,-61.1,-95.935,0.0,0.0,0.0,0.0,0.08182040211526467,0.5076121464563933,0.4105674506142087,12283
17130,1.2.826.0.1.3680043.26990,158,512,512,0.625,-84.5,-61.1,-96.56,0.0,0.0,0.0,0.0,0.08182040211526467,0.5076121464563933,0.4105674506142087,12283
17131,1.2.826.0.1.3680043.26990,159,512,512,0.625,-84.5,-61.1,-97.185,0.0,0.0,0.0,0.0,0.03786574868078594,0.5075955994106147,0.45453865116026443,13363
17132,1.2.826.0.1.3680043.26990,160,512,512,0.625,-84.5,-61.1,-97.81,0.0,0.0,0.0,0.0,0.03786574868078594,0.5074459324197815,0.45468831815109756,13363
17133,1.2.826.0.1.3680043.26990,161,512,512,0.625,-84.5,-61.1,-98.435,0.0,0.0,0.0,0.0,0.013299964237897774,0.49953521594598843,0.48716481910106196,13985
17134,1.2.826.0.1.3680043.26990,162,512,512,0.625,-84.5,-61.1,-99.06,0.0,0.0,0.0,0.0,0.013299964237897774,0.4977475863441204,0.48895244870293,13985
17135,1.2.826.0.1.3680043.26990,163,512,512,0.625,-84.5,-61.1,-99.685,0.0,0.0,0.0,0.0,0.0020857957296212225,0.4370437318799668,0.5608704716951467,14383
17136,1.2.826.0.1.3680043.26990,164,512,512,0.625,-84.5,-61.1,-100.31,0.0,0.0,0.0,0.0,0.0020857957296212225,0.4243899044535981,0.5735242991215155,14383
17137,1.2.826.0.1.3680043.26990,165,512,512,0.625,-84.5,-61.1,-100.935,0.0,0.0,0.0,0.0,0.0,0.35387574782425496,0.6461242514632913,14036
17138,1.2.826.0.1.3680043.26990,166,512,512,0.625,-84.5,-61.1,-101.56,0.0,0.0,0.0,0.0,0.0,0.35394699319325523,0.6460530060942912,14036
17139,1.2.826.0.1.3680043.26990,167,512,512,0.625,-84.5,-61.1,-102.185,0.0,0.0,0.0,0.0,0.0,0.3177165351829004,0.6822834640296981,12700
17140,1.2.826.0.1.3680043.26990,168,512,512,0.625,-84.5,-61.1,-102.81,0.0,0.0,0.0,0.0,0.0,0.3014960627547275,0.6985039364578709,12700
17141,1.2.826.0.1.3680043.26990,169,512,512,0.625,-84.5,-61.1,-103.435,0.0,0.0,0.0,0.0,0.0,0.2852429778999171,0.71475702120842,11215
17142,1.2.826.0.1.3680043.26990,170,512,512,0.625,-84.5,-61.1,-104.06,0.0,0.0,0.0,0.0,0.0,0.27017387403461984,0.7298261250737172,11215
17143,1.2.826.0.1.3680043.26990,171,512,512,0.625,-84.5,-61.1,-104.685,0.0,0.0,0.0,0.0,0.0,0.32762107469119633,0.6723789242444078,9395
17144,1.2.826.0.1.3680043.26990,172,512,512,0.625,-84.5,-61.1,-105.31,0.0,0.0,0.0,0.0,0.0,0.2989888235242269,0.7010111754113771,9395
17145,1.2.826.0.1.3680043.26990,173,512,512,0.625,-84.5,-61.1,-105.935,0.0,0.0,0.0,0.0,0.0,0.30930678782764837,0.6906932109730233,8338
17146,1.2.826.0.1.3680043.26990,174,512,512,0.625,-84.5,-61.1,-106.56,0.0,0.0,0.0,0.0,0.0,0.27596545901179487,0.7240345397888768,8338
17147,1.2.826.0.1.3680043.26990,175,512,512,0.625,-84.5,-61.1,-107.185,0.0,0.0,0.0,0.0,0.0,0.25495327071033863,0.7450467280435555,8025
17148,1.2.826.0.1.3680043.26990,176,512,512,0.625,-84.5,-61.1,-107.81,0.0,0.0,0.0,0.0,0.0,0.2385046725999942,0.7614953261538999,8025
17149,1.2.826.0.1.3680043.26990,177,512,512,0.625,-84.5,-61.1,-108.435,0.0,0.0,0.0,0.0,0.0,0.21814671788351023,0.7818532809099261,8288
17150,1.2.826.0.1.3680043.26990,178,512,512,0.625,-84.5,-61.1,-109.06,0.0,0.0,0.0,0.0,0.0,0.17084942064328015,0.8291505781501561,8288
17151,1.2.826.0.1.3680043.26990,179,512,512,0.625,-84.5,-61.1,-109.685,0.0,0.0,0.0,0.0,0.0,0.16983695631196027,0.8301630424528619,8096
17152,1.2.826.0.1.3680043.26990,180,512,512,0.625,-84.5,-61.1,-110.31,0.0,0.0,0.0,0.0,0.0,0.167490118370195,0.8325098803946271,8096
17153,1.2.826.0.1.3680043.26990,181,512,512,0.625,-84.5,-61.1,-110.935,0.0,0.0,0.0,0.0,0.0,0.09912457899107802,0.9008754196621207,7425
17154,1.2.826.0.1.3680043.26990,182,512,512,0.625,-84.5,-61.1,-111.56,0.0,0.0,0.0,0.0,0.0,0.1022222220845492,0.8977777765686495,7425
17155,1.2.826.0.1.3680043.26990,183,512,512,0.625,-84.5,-61.1,-112.185,0.0,0.0,0.0,0.0,0.0,0.08597962839128276,0.9140203701108144,6676
17156,1.2.826.0.1.3680043.26990,184,512,512,0.625,-84.5,-61.1,-112.81,0.0,0.0,0.0,0.0,0.0,0.07863990401641717,0.9213600944856799,6676
17157,1.2.826.0.1.3680043.26990,185,512,512,0.625,-84.5,-61.1,-113.435,0.0,0.0,0.0,0.0,0.0,0.026165309259807125,0.973834689007391,5771
17158,1.2.826.0.1.3680043.26990,186,512,512,0.625,-84.5,-61.1,-114.06,0.0,0.0,0.0,0.0,0.0,0.0005198405813206713,0.9994801576858774,5771
17159,1.2.826.0.1.3680043.26990,187,512,512,0.625,-84.5,-61.1,-114.685,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999980842912,5220
17160,1.2.826.0.1.3680043.26990,188,512,512,0.625,-84.5,-61.1,-115.31,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999980842912,5220
17161,1.2.826.0.1.3680043.26990,189,512,512,0.625,-84.5,-61.1,-115.935,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999978938501,4748
17162,1.2.826.0.1.3680043.26990,190,512,512,0.625,-84.5,-61.1,-116.56,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999978938501,4748
17163,1.2.826.0.1.3680043.26990,191,512,512,0.625,-84.5,-61.1,-117.185,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999976099427,4184
17164,1.2.826.0.1.3680043.26990,192,512,512,0.625,-84.5,-61.1,-117.81,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999976099427,4184
17165,1.2.826.0.1.3680043.26990,193,512,512,0.625,-84.5,-61.1,-118.435,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999971247843,3478
17166,1.2.826.0.1.3680043.26990,194,512,512,0.625,-84.5,-61.1,-119.06,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999971247843,3478
17167,1.2.826.0.1.3680043.26990,195,512,512,0.625,-84.5,-61.1,-119.685,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999963436929,2735
17168,1.2.826.0.1.3680043.26990,196,512,512,0.625,-84.5,-61.1,-120.31,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999963436929,2735
17169,1.2.826.0.1.3680043.26990,197,512,512,0.625,-84.5,-61.1,-120.935,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999951171874,2048
17170,1.2.826.0.1.3680043.26990,198,512,512,0.625,-84.5,-61.1,-121.56,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999951171874,2048
17171,1.2.826.0.1.3680043.26990,199,512,512,0.625,-84.5,-61.1,-122.185,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999937382593,1597
17172,1.2.826.0.1.3680043.26990,200,512,512,0.625,-84.5,-61.1,-122.81,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999937382593,1597
17173,1.2.826.0.1.3680043.26990,201,512,512,0.625,-84.5,-61.1,-123.435,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999920000001,1250
17174,1.2.826.0.1.3680043.26990,202,512,512,0.625,-84.5,-61.1,-124.06,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999920000001,1250
17175,1.2.826.0.1.3680043.26990,203,512,512,0.625,-84.5,-61.1,-124.685,0.0,0.0,0.0,0.0,0.0,0.0,0.999999988901221,901
17176,1.2.826.0.1.3680043.26990,204,512,512,0.625,-84.5,-61.1,-125.31,0.0,0.0,0.0,0.0,0.0,0.0,0.999999988901221,901
17177,1.2.826.0.1.3680043.26990,205,512,512,0.625,-84.5,-61.1,-125.935,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999644128127,281
17178,1.2.826.0.1.3680043.26990,206,512,512,0.625,-84.5,-61.1,-126.56,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999644128127,281
17179,1.2.826.0.1.3680043.26990,207,512,512,0.625,-84.5,-61.1,-127.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17180,1.2.826.0.1.3680043.26990,208,512,512,0.625,-84.5,-61.1,-127.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17181,1.2.826.0.1.3680043.26990,209,512,512,0.625,-84.5,-61.1,-128.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17182,1.2.826.0.1.3680043.26990,210,512,512,0.625,-84.5,-61.1,-129.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17183,1.2.826.0.1.3680043.26990,211,512,512,0.625,-84.5,-61.1,-129.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17184,1.2.826.0.1.3680043.26990,212,512,512,0.625,-84.5,-61.1,-130.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17185,1.2.826.0.1.3680043.26990,213,512,512,0.625,-84.5,-61.1,-130.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17186,1.2.826.0.1.3680043.26990,214,512,512,0.625,-84.5,-61.1,-131.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17187,1.2.826.0.1.3680043.26990,215,512,512,0.625,-84.5,-61.1,-132.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17188,1.2.826.0.1.3680043.26990,216,512,512,0.625,-84.5,-61.1,-132.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17189,1.2.826.0.1.3680043.26990,217,512,512,0.625,-84.5,-61.1,-133.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17190,1.2.826.0.1.3680043.26990,218,512,512,0.625,-84.5,-61.1,-134.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17191,1.2.826.0.1.3680043.26990,219,512,512,0.625,-84.5,-61.1,-134.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17192,1.2.826.0.1.3680043.26990,220,512,512,0.625,-84.5,-61.1,-135.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17193,1.2.826.0.1.3680043.26990,221,512,512,0.625,-84.5,-61.1,-135.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17194,1.2.826.0.1.3680043.26990,222,512,512,0.625,-84.5,-61.1,-136.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17195,1.2.826.0.1.3680043.26990,223,512,512,0.625,-84.5,-61.1,-137.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17196,1.2.826.0.1.3680043.26990,224,512,512,0.625,-84.5,-61.1,-137.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17197,1.2.826.0.1.3680043.26990,225,512,512,0.625,-84.5,-61.1,-138.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17198,1.2.826.0.1.3680043.26990,226,512,512,0.625,-84.5,-61.1,-139.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17199,1.2.826.0.1.3680043.26990,227,512,512,0.625,-84.5,-61.1,-139.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17200,1.2.826.0.1.3680043.26990,228,512,512,0.625,-84.5,-61.1,-140.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17201,1.2.826.0.1.3680043.26990,229,512,512,0.625,-84.5,-61.1,-140.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17202,1.2.826.0.1.3680043.26990,230,512,512,0.625,-84.5,-61.1,-141.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17203,1.2.826.0.1.3680043.26990,231,512,512,0.625,-84.5,-61.1,-142.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17204,1.2.826.0.1.3680043.26990,232,512,512,0.625,-84.5,-61.1,-142.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17205,1.2.826.0.1.3680043.26990,233,512,512,0.625,-84.5,-61.1,-143.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17206,1.2.826.0.1.3680043.26990,234,512,512,0.625,-84.5,-61.1,-144.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17207,1.2.826.0.1.3680043.26990,235,512,512,0.625,-84.5,-61.1,-144.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17208,1.2.826.0.1.3680043.26990,236,512,512,0.625,-84.5,-61.1,-145.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17209,1.2.826.0.1.3680043.26990,237,512,512,0.625,-84.5,-61.1,-145.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17210,1.2.826.0.1.3680043.26990,238,512,512,0.625,-84.5,-61.1,-146.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17211,1.2.826.0.1.3680043.26990,239,512,512,0.625,-84.5,-61.1,-147.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17212,1.2.826.0.1.3680043.26990,240,512,512,0.625,-84.5,-61.1,-147.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17213,1.2.826.0.1.3680043.26990,241,512,512,0.625,-84.5,-61.1,-148.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17214,1.2.826.0.1.3680043.26990,242,512,512,0.625,-84.5,-61.1,-149.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17215,1.2.826.0.1.3680043.27016,1,512,512,0.625,-76.9,-80.5,152.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17216,1.2.826.0.1.3680043.27016,2,512,512,0.625,-76.9,-80.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17217,1.2.826.0.1.3680043.27016,3,512,512,0.625,-76.9,-80.5,150.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17218,1.2.826.0.1.3680043.27016,4,512,512,0.625,-76.9,-80.5,150.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17219,1.2.826.0.1.3680043.27016,5,512,512,0.625,-76.9,-80.5,149.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17220,1.2.826.0.1.3680043.27016,6,512,512,0.625,-76.9,-80.5,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17221,1.2.826.0.1.3680043.27016,7,512,512,0.625,-76.9,-80.5,148.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17222,1.2.826.0.1.3680043.27016,8,512,512,0.625,-76.9,-80.5,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17223,1.2.826.0.1.3680043.27016,9,512,512,0.625,-76.9,-80.5,147.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17224,1.2.826.0.1.3680043.27016,10,512,512,0.625,-76.9,-80.5,146.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17225,1.2.826.0.1.3680043.27016,11,512,512,0.625,-76.9,-80.5,145.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17226,1.2.826.0.1.3680043.27016,12,512,512,0.625,-76.9,-80.5,145.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17227,1.2.826.0.1.3680043.27016,13,512,512,0.625,-76.9,-80.5,144.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17228,1.2.826.0.1.3680043.27016,14,512,512,0.625,-76.9,-80.5,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17229,1.2.826.0.1.3680043.27016,15,512,512,0.625,-76.9,-80.5,143.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17230,1.2.826.0.1.3680043.27016,16,512,512,0.625,-76.9,-80.5,142.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17231,1.2.826.0.1.3680043.27016,17,512,512,0.625,-76.9,-80.5,142.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17232,1.2.826.0.1.3680043.27016,18,512,512,0.625,-76.9,-80.5,141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17233,1.2.826.0.1.3680043.27016,19,512,512,0.625,-76.9,-80.5,140.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17234,1.2.826.0.1.3680043.27016,20,512,512,0.625,-76.9,-80.5,140.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17235,1.2.826.0.1.3680043.27016,21,512,512,0.625,-76.9,-80.5,139.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17236,1.2.826.0.1.3680043.27016,22,512,512,0.625,-76.9,-80.5,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17237,1.2.826.0.1.3680043.27016,23,512,512,0.625,-76.9,-80.5,138.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17238,1.2.826.0.1.3680043.27016,24,512,512,0.625,-76.9,-80.5,137.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17239,1.2.826.0.1.3680043.27016,25,512,512,0.625,-76.9,-80.5,137.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17240,1.2.826.0.1.3680043.27016,26,512,512,0.625,-76.9,-80.5,136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17241,1.2.826.0.1.3680043.27016,27,512,512,0.625,-76.9,-80.5,135.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17242,1.2.826.0.1.3680043.27016,28,512,512,0.625,-76.9,-80.5,135.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17243,1.2.826.0.1.3680043.27016,29,512,512,0.625,-76.9,-80.5,134.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17244,1.2.826.0.1.3680043.27016,30,512,512,0.625,-76.9,-80.5,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17245,1.2.826.0.1.3680043.27016,31,512,512,0.625,-76.9,-80.5,133.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17246,1.2.826.0.1.3680043.27016,32,512,512,0.625,-76.9,-80.5,132.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17247,1.2.826.0.1.3680043.27016,33,512,512,0.625,-76.9,-80.5,132.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17248,1.2.826.0.1.3680043.27016,34,512,512,0.625,-76.9,-80.5,131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17249,1.2.826.0.1.3680043.27016,35,512,512,0.625,-76.9,-80.5,130.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17250,1.2.826.0.1.3680043.27016,36,512,512,0.625,-76.9,-80.5,130.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17251,1.2.826.0.1.3680043.27016,37,512,512,0.625,-76.9,-80.5,129.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17252,1.2.826.0.1.3680043.27016,38,512,512,0.625,-76.9,-80.5,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17253,1.2.826.0.1.3680043.27016,39,512,512,0.625,-76.9,-80.5,128.375,0.9999999662162175,0.0,0.0,0.0,0.0,0.0,0.0,296
17254,1.2.826.0.1.3680043.27016,40,512,512,0.625,-76.9,-80.5,127.75,0.9999999662162175,0.0,0.0,0.0,0.0,0.0,0.0,296
17255,1.2.826.0.1.3680043.27016,41,512,512,0.625,-76.9,-80.5,127.125,0.999999990933817,0.0,0.0,0.0,0.0,0.0,0.0,1103
17256,1.2.826.0.1.3680043.27016,42,512,512,0.625,-76.9,-80.5,126.5,0.999999990933817,0.0,0.0,0.0,0.0,0.0,0.0,1103
17257,1.2.826.0.1.3680043.27016,43,512,512,0.625,-76.9,-80.5,125.875,0.9999999946351932,0.0,0.0,0.0,0.0,0.0,0.0,1864
17258,1.2.826.0.1.3680043.27016,44,512,512,0.625,-76.9,-80.5,125.25,0.9999999946351932,0.0,0.0,0.0,0.0,0.0,0.0,1864
17259,1.2.826.0.1.3680043.27016,45,512,512,0.625,-76.9,-80.5,124.625,0.9999999966193374,0.0,0.0,0.0,0.0,0.0,0.0,2958
17260,1.2.826.0.1.3680043.27016,46,512,512,0.625,-76.9,-80.5,124.0,0.9999999966193374,0.0,0.0,0.0,0.0,0.0,0.0,2958
17261,1.2.826.0.1.3680043.27016,47,512,512,0.625,-76.9,-80.5,123.375,0.9951612880295824,0.004838709666270254,0.0,0.0,0.0,0.0,0.0,4340
17262,1.2.826.0.1.3680043.27016,48,512,512,0.625,-76.9,-80.5,122.75,0.9951612880295824,0.004838709666270254,0.0,0.0,0.0,0.0,0.0,4340
17263,1.2.826.0.1.3680043.27016,49,512,512,0.625,-76.9,-80.5,122.125,0.9490922684838251,0.05090772964456723,0.0,0.0,0.0,0.0,0.0,5343
17264,1.2.826.0.1.3680043.27016,50,512,512,0.625,-76.9,-80.5,121.5,0.9490922684838251,0.05090772964456723,0.0,0.0,0.0,0.0,0.0,5343
17265,1.2.826.0.1.3680043.27016,51,512,512,0.625,-76.9,-80.5,120.875,0.9275523130508049,0.07244768536390665,0.0,0.0,0.0,0.0,0.0,6308
17266,1.2.826.0.1.3680043.27016,52,512,512,0.625,-76.9,-80.5,120.25,0.9275523130508049,0.07244768536390665,0.0,0.0,0.0,0.0,0.0,6308
17267,1.2.826.0.1.3680043.27016,53,512,512,0.625,-76.9,-80.5,119.625,0.9141895668617646,0.08581043173610428,0.0,0.0,0.0,0.0,0.0,7132
17268,1.2.826.0.1.3680043.27016,54,512,512,0.625,-76.9,-80.5,119.0,0.9141895668617646,0.08581043173610428,0.0,0.0,0.0,0.0,0.0,7132
17269,1.2.826.0.1.3680043.27016,55,512,512,0.625,-76.9,-80.5,118.375,0.9122589366050988,0.0877410622671241,0.0,0.0,0.0,0.0,0.0,8867
17270,1.2.826.0.1.3680043.27016,56,512,512,0.625,-76.9,-80.5,117.75,0.9122589366050988,0.0877410622671241,0.0,0.0,0.0,0.0,0.0,8867
17271,1.2.826.0.1.3680043.27016,57,512,512,0.625,-76.9,-80.5,117.125,0.9156110444585701,0.08438895463010211,0.0,0.0,0.0,0.0,0.0,10973
17272,1.2.826.0.1.3680043.27016,58,512,512,0.625,-76.9,-80.5,116.5,0.9156110444585701,0.08438895463010211,0.0,0.0,0.0,0.0,0.0,10973
17273,1.2.826.0.1.3680043.27016,59,512,512,0.625,-76.9,-80.5,115.875,0.9217216591285669,0.07827834009869536,0.0,0.0,0.0,0.0,0.0,12941
17274,1.2.826.0.1.3680043.27016,60,512,512,0.625,-76.9,-80.5,115.25,0.9217216591285669,0.07827834009869536,0.0,0.0,0.0,0.0,0.0,12941
17275,1.2.826.0.1.3680043.27016,61,512,512,0.625,-76.9,-80.5,114.625,0.9240277570304845,0.07597224224665879,0.0,0.0,0.0,0.0,0.0,13834
17276,1.2.826.0.1.3680043.27016,62,512,512,0.625,-76.9,-80.5,114.0,0.9240277570304845,0.07597224224665879,0.0,0.0,0.0,0.0,0.0,13834
17277,1.2.826.0.1.3680043.27016,63,512,512,0.625,-76.9,-80.5,113.375,0.9217872962172915,0.07821270304415606,0.0,0.0,0.0,0.0,0.0,13540
17278,1.2.826.0.1.3680043.27016,64,512,512,0.625,-76.9,-80.5,112.75,0.9217872962172915,0.07821270304415606,0.0,0.0,0.0,0.0,0.0,13540
17279,1.2.826.0.1.3680043.27016,65,512,512,0.625,-76.9,-80.5,112.125,0.9126611950153566,0.08733880414726276,0.0,0.0,0.0,0.0,0.0,11942
17280,1.2.826.0.1.3680043.27016,66,512,512,0.625,-76.9,-80.5,111.5,0.9126611950153566,0.08733880414726276,0.0,0.0,0.0,0.0,0.0,11942
17281,1.2.826.0.1.3680043.27016,67,512,512,0.625,-76.9,-80.5,110.875,0.8949447068572821,0.10505529215535615,0.0,0.0,0.0,0.0,0.0,10128
17282,1.2.826.0.1.3680043.27016,68,512,512,0.625,-76.9,-80.5,110.25,0.8949447068572821,0.10505529215535615,0.0,0.0,0.0,0.0,0.0,10128
17283,1.2.826.0.1.3680043.27016,69,512,512,0.625,-76.9,-80.5,109.625,0.8574947643090347,0.14250523445928656,0.0,0.0,0.0,0.0,0.0,8119
17284,1.2.826.0.1.3680043.27016,70,512,512,0.625,-76.9,-80.5,109.0,0.8574947643090347,0.14250523445928656,0.0,0.0,0.0,0.0,0.0,8119
17285,1.2.826.0.1.3680043.27016,71,512,512,0.625,-76.9,-80.5,108.375,0.7912484303775903,0.20875156805402828,0.0,0.0,0.0,0.0,0.0,6376
17286,1.2.826.0.1.3680043.27016,72,512,512,0.625,-76.9,-80.5,107.75,0.7912484303775903,0.20875156805402828,0.0,0.0,0.0,0.0,0.0,6376
17287,1.2.826.0.1.3680043.27016,73,512,512,0.625,-76.9,-80.5,107.125,0.6291806006915122,0.3708193972181869,0.0,0.0,0.0,0.0,0.0,4784
17288,1.2.826.0.1.3680043.27016,74,512,512,0.625,-76.9,-80.5,106.5,0.6291806006915122,0.3708193972181869,0.0,0.0,0.0,0.0,0.0,4784
17289,1.2.826.0.1.3680043.27016,75,512,512,0.625,-76.9,-80.5,105.875,0.41011235872770396,0.5898876392658755,0.0,0.0,0.0,0.0,0.0,4984
17290,1.2.826.0.1.3680043.27016,76,512,512,0.625,-76.9,-80.5,105.25,0.41011235872770396,0.5898876392658755,0.0,0.0,0.0,0.0,0.0,4984
17291,1.2.826.0.1.3680043.27016,77,512,512,0.625,-76.9,-80.5,104.625,0.23983169663423617,0.7601683016126082,0.0,0.0,0.0,0.0,0.0,5704
